filename,file_size_mb,file_type,user_priority,user_intent,keyword_boost,has_date_pattern,rule_score,rule_tier,label_tier,file_size_mb,file_type_code,priority_cost,priority_performance,priority_balanced,intent_archival,intent_infrequent,intent_frequent,rule_score,rule_tier_numeric
events_2026-05-24_r3.csv,6.05,data,balanced,archival,5,True,26.0,cold,cold,6.05,1.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0
analytics_r3.csv,6.05,data,balanced,archival,8,False,26.0,cold,cold,6.05,1.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0
analytics_2026-05-24_r3.csv,6.05,data,balanced,archival,8,True,29.0,cold,cold,6.05,1.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,2.0
analytics_r3.csv,6.05,data,balanced,infrequent,0,False,13.0,cold,warm,6.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0
analytics_2026-05-24_r3.csv,6.05,data,balanced,infrequent,0,True,16.0,cold,warm,6.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0
ledger_r3.csv,6.05,data,balanced,infrequent,3,False,16.0,cold,warm,6.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0
ledger_2026-05-24_r3.csv,6.05,data,balanced,infrequent,3,True,19.0,cold,cold,6.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0
events_r3.csv,6.05,data,balanced,infrequent,5,False,18.0,cold,cold,6.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,2.0
events_2026-05-24_r3.csv,6.05,data,balanced,infrequent,5,True,21.0,cold,cold,6.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0
analytics_r3.csv,6.05,data,balanced,infrequent,8,False,21.0,cold,cold,6.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0
analytics_2026-05-24_r3.csv,6.05,data,balanced,infrequent,8,True,24.0,cold,cold,6.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,2.0
analytics_r3.csv,6.05,data,balanced,frequent,0,False,-2.0,hot,hot,6.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0
analytics_2026-05-24_r3.csv,6.05,data,balanced,frequent,0,True,1.0,hot,hot,6.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ledger_r3.csv,6.05,data,balanced,frequent,3,False,1.0,hot,hot,6.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ledger_2026-05-24_r3.csv,6.05,data,balanced,frequent,3,True,4.0,hot,hot,6.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
events_r3.csv,6.05,data,balanced,frequent,5,False,3.0,hot,hot,6.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
events_2026-05-24_r3.csv,6.05,data,balanced,frequent,5,True,6.0,warm,hot,6.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
analytics_r3.csv,6.05,data,balanced,frequent,8,False,6.0,warm,hot,6.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
analytics_2026-05-24_r3.csv,6.05,data,balanced,frequent,8,True,9.0,warm,hot,6.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0
analytics_r3.csv,12.1,data,cost,archival,0,False,23.0,cold,cold,12.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,cost,archival,0,True,26.0,cold,cold,12.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0
ledger_r3.csv,12.1,data,cost,archival,3,False,26.0,cold,cold,12.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0
ledger_2026-05-24_r3.csv,12.1,data,cost,archival,3,True,29.0,cold,cold,12.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,2.0
events_r3.csv,12.1,data,cost,archival,5,False,28.0,cold,cold,12.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,2.0
events_2026-05-24_r3.csv,12.1,data,cost,archival,5,True,31.0,cold,cold,12.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0
analytics_r3.csv,12.1,data,cost,archival,8,False,31.0,cold,cold,12.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,cost,archival,8,True,34.0,cold,cold,12.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,2.0
analytics_r3.csv,12.1,data,cost,infrequent,0,False,18.0,cold,cold,12.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,cost,infrequent,0,True,21.0,cold,cold,12.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0
ledger_r3.csv,12.1,data,cost,infrequent,3,False,21.0,cold,cold,12.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0
ledger_2026-05-24_r3.csv,12.1,data,cost,infrequent,3,True,24.0,cold,cold,12.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,2.0
events_r3.csv,12.1,data,cost,infrequent,5,False,23.0,cold,cold,12.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0
events_2026-05-24_r3.csv,12.1,data,cost,infrequent,5,True,26.0,cold,cold,12.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,2.0
analytics_r3.csv,12.1,data,cost,infrequent,8,False,26.0,cold,cold,12.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,cost,infrequent,8,True,29.0,cold,cold,12.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,2.0
analytics_r3.csv,12.1,data,cost,frequent,0,False,3.0,hot,hot,12.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
analytics_2026-05-24_r3.csv,12.1,data,cost,frequent,0,True,6.0,warm,hot,12.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0
ledger_r3.csv,12.1,data,cost,frequent,3,False,6.0,warm,hot,12.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0
ledger_2026-05-24_r3.csv,12.1,data,cost,frequent,3,True,9.0,warm,hot,12.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0
events_r3.csv,12.1,data,cost,frequent,5,False,8.0,warm,hot,12.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0
events_2026-05-24_r3.csv,12.1,data,cost,frequent,5,True,11.0,warm,hot,12.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0
analytics_r3.csv,12.1,data,cost,frequent,8,False,11.0,warm,hot,12.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0
analytics_2026-05-24_r3.csv,12.1,data,cost,frequent,8,True,14.0,cold,hot,12.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0
analytics_r3.csv,12.1,data,performance,archival,0,False,13.0,cold,hot,12.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,performance,archival,0,True,16.0,cold,hot,12.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,2.0
ledger_r3.csv,12.1,data,performance,archival,3,False,16.0,cold,hot,12.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,2.0
ledger_2026-05-24_r3.csv,12.1,data,performance,archival,3,True,19.0,cold,hot,12.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,2.0
events_r3.csv,12.1,data,performance,archival,5,False,18.0,cold,hot,12.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,2.0
events_2026-05-24_r3.csv,12.1,data,performance,archival,5,True,21.0,cold,hot,12.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,2.0
analytics_r3.csv,12.1,data,performance,archival,8,False,21.0,cold,hot,12.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,performance,archival,8,True,24.0,cold,hot,12.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,2.0
analytics_r3.csv,12.1,data,performance,infrequent,0,False,8.0,warm,hot,12.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0
analytics_2026-05-24_r3.csv,12.1,data,performance,infrequent,0,True,11.0,warm,hot,12.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0
ledger_r3.csv,12.1,data,performance,infrequent,3,False,11.0,warm,hot,12.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0
ledger_2026-05-24_r3.csv,12.1,data,performance,infrequent,3,True,14.0,cold,hot,12.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,2.0
events_r3.csv,12.1,data,performance,infrequent,5,False,13.0,cold,hot,12.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,2.0
events_2026-05-24_r3.csv,12.1,data,performance,infrequent,5,True,16.0,cold,hot,12.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0
analytics_r3.csv,12.1,data,performance,infrequent,8,False,16.0,cold,hot,12.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,performance,infrequent,8,True,19.0,cold,hot,12.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,2.0
analytics_r3.csv,12.1,data,performance,frequent,0,False,-7.0,hot,hot,12.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.0,0.0
analytics_2026-05-24_r3.csv,12.1,data,performance,frequent,0,True,-4.0,hot,hot,12.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,0.0
ledger_r3.csv,12.1,data,performance,frequent,3,False,-4.0,hot,hot,12.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,0.0
ledger_2026-05-24_r3.csv,12.1,data,performance,frequent,3,True,-1.0,hot,hot,12.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
events_r3.csv,12.1,data,performance,frequent,5,False,-2.0,hot,hot,12.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0
events_2026-05-24_r3.csv,12.1,data,performance,frequent,5,True,1.0,hot,hot,12.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
analytics_r3.csv,12.1,data,performance,frequent,8,False,1.0,hot,hot,12.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
analytics_2026-05-24_r3.csv,12.1,data,performance,frequent,8,True,4.0,hot,hot,12.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
analytics_r3.csv,12.1,data,balanced,archival,0,False,18.0,cold,cold,12.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,balanced,archival,0,True,21.0,cold,cold,12.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,2.0
ledger_r3.csv,12.1,data,balanced,archival,3,False,21.0,cold,cold,12.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,2.0
ledger_2026-05-24_r3.csv,12.1,data,balanced,archival,3,True,24.0,cold,cold,12.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,2.0
events_r3.csv,12.1,data,balanced,archival,5,False,23.0,cold,cold,12.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,2.0
events_2026-05-24_r3.csv,12.1,data,balanced,archival,5,True,26.0,cold,cold,12.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0
analytics_r3.csv,12.1,data,balanced,archival,8,False,26.0,cold,cold,12.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,balanced,archival,8,True,29.0,cold,cold,12.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,2.0
analytics_r3.csv,12.1,data,balanced,infrequent,0,False,13.0,cold,warm,12.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,balanced,infrequent,0,True,16.0,cold,warm,12.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0
ledger_r3.csv,12.1,data,balanced,infrequent,3,False,16.0,cold,warm,12.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0
ledger_2026-05-24_r3.csv,12.1,data,balanced,infrequent,3,True,19.0,cold,cold,12.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0
events_r3.csv,12.1,data,balanced,infrequent,5,False,18.0,cold,cold,12.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,2.0
events_2026-05-24_r3.csv,12.1,data,balanced,infrequent,5,True,21.0,cold,cold,12.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0
analytics_r3.csv,12.1,data,balanced,infrequent,8,False,21.0,cold,cold,12.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0
analytics_2026-05-24_r3.csv,12.1,data,balanced,infrequent,8,True,24.0,cold,cold,12.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,2.0
analytics_r3.csv,12.1,data,balanced,frequent,0,False,-2.0,hot,hot,12.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0
analytics_2026-05-24_r3.csv,12.1,data,balanced,frequent,0,True,1.0,hot,hot,12.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ledger_r3.csv,12.1,data,balanced,frequent,3,False,1.0,hot,hot,12.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ledger_2026-05-24_r3.csv,12.1,data,balanced,frequent,3,True,4.0,hot,hot,12.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
events_r3.csv,12.1,data,balanced,frequent,5,False,3.0,hot,hot,12.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
events_2026-05-24_r3.csv,12.1,data,balanced,frequent,5,True,6.0,warm,hot,12.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
analytics_r3.csv,12.1,data,balanced,frequent,8,False,6.0,warm,hot,12.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
analytics_2026-05-24_r3.csv,12.1,data,balanced,frequent,8,True,9.0,warm,hot,12.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0
analytics_r3.csv,30.25,data,cost,archival,0,False,23.0,cold,cold,30.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,cost,archival,0,True,26.0,cold,cold,30.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0
ledger_r3.csv,30.25,data,cost,archival,3,False,26.0,cold,cold,30.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0
ledger_2026-05-24_r3.csv,30.25,data,cost,archival,3,True,29.0,cold,cold,30.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,2.0
events_r3.csv,30.25,data,cost,archival,5,False,28.0,cold,cold,30.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,2.0
events_2026-05-24_r3.csv,30.25,data,cost,archival,5,True,31.0,cold,cold,30.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0
analytics_r3.csv,30.25,data,cost,archival,8,False,31.0,cold,cold,30.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,cost,archival,8,True,34.0,cold,cold,30.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,2.0
analytics_r3.csv,30.25,data,cost,infrequent,0,False,18.0,cold,cold,30.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,cost,infrequent,0,True,21.0,cold,cold,30.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0
ledger_r3.csv,30.25,data,cost,infrequent,3,False,21.0,cold,cold,30.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0
ledger_2026-05-24_r3.csv,30.25,data,cost,infrequent,3,True,24.0,cold,cold,30.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,2.0
events_r3.csv,30.25,data,cost,infrequent,5,False,23.0,cold,cold,30.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0
events_2026-05-24_r3.csv,30.25,data,cost,infrequent,5,True,26.0,cold,cold,30.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,2.0
analytics_r3.csv,30.25,data,cost,infrequent,8,False,26.0,cold,cold,30.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,cost,infrequent,8,True,29.0,cold,cold,30.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,2.0
analytics_r3.csv,30.25,data,cost,frequent,0,False,3.0,hot,hot,30.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
analytics_2026-05-24_r3.csv,30.25,data,cost,frequent,0,True,6.0,warm,hot,30.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0
ledger_r3.csv,30.25,data,cost,frequent,3,False,6.0,warm,hot,30.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0
ledger_2026-05-24_r3.csv,30.25,data,cost,frequent,3,True,9.0,warm,hot,30.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0
events_r3.csv,30.25,data,cost,frequent,5,False,8.0,warm,hot,30.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0
events_2026-05-24_r3.csv,30.25,data,cost,frequent,5,True,11.0,warm,hot,30.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0
analytics_r3.csv,30.25,data,cost,frequent,8,False,11.0,warm,hot,30.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0
analytics_2026-05-24_r3.csv,30.25,data,cost,frequent,8,True,14.0,cold,hot,30.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0
analytics_r3.csv,30.25,data,performance,archival,0,False,13.0,cold,hot,30.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,performance,archival,0,True,16.0,cold,hot,30.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,2.0
ledger_r3.csv,30.25,data,performance,archival,3,False,16.0,cold,hot,30.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,2.0
ledger_2026-05-24_r3.csv,30.25,data,performance,archival,3,True,19.0,cold,hot,30.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,2.0
events_r3.csv,30.25,data,performance,archival,5,False,18.0,cold,hot,30.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,2.0
events_2026-05-24_r3.csv,30.25,data,performance,archival,5,True,21.0,cold,hot,30.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,2.0
analytics_r3.csv,30.25,data,performance,archival,8,False,21.0,cold,hot,30.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,performance,archival,8,True,24.0,cold,hot,30.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,2.0
analytics_r3.csv,30.25,data,performance,infrequent,0,False,8.0,warm,hot,30.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0
analytics_2026-05-24_r3.csv,30.25,data,performance,infrequent,0,True,11.0,warm,hot,30.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0
ledger_r3.csv,30.25,data,performance,infrequent,3,False,11.0,warm,hot,30.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0
ledger_2026-05-24_r3.csv,30.25,data,performance,infrequent,3,True,14.0,cold,hot,30.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,2.0
events_r3.csv,30.25,data,performance,infrequent,5,False,13.0,cold,hot,30.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,2.0
events_2026-05-24_r3.csv,30.25,data,performance,infrequent,5,True,16.0,cold,hot,30.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0
analytics_r3.csv,30.25,data,performance,infrequent,8,False,16.0,cold,hot,30.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,performance,infrequent,8,True,19.0,cold,hot,30.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,2.0
analytics_r3.csv,30.25,data,performance,frequent,0,False,-7.0,hot,hot,30.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.0,0.0
analytics_2026-05-24_r3.csv,30.25,data,performance,frequent,0,True,-4.0,hot,hot,30.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,0.0
ledger_r3.csv,30.25,data,performance,frequent,3,False,-4.0,hot,hot,30.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,0.0
ledger_2026-05-24_r3.csv,30.25,data,performance,frequent,3,True,-1.0,hot,hot,30.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
events_r3.csv,30.25,data,performance,frequent,5,False,-2.0,hot,hot,30.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0
events_2026-05-24_r3.csv,30.25,data,performance,frequent,5,True,1.0,hot,hot,30.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
analytics_r3.csv,30.25,data,performance,frequent,8,False,1.0,hot,hot,30.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
analytics_2026-05-24_r3.csv,30.25,data,performance,frequent,8,True,4.0,hot,hot,30.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
analytics_r3.csv,30.25,data,balanced,archival,0,False,18.0,cold,cold,30.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,balanced,archival,0,True,21.0,cold,cold,30.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,2.0
ledger_r3.csv,30.25,data,balanced,archival,3,False,21.0,cold,cold,30.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,2.0
ledger_2026-05-24_r3.csv,30.25,data,balanced,archival,3,True,24.0,cold,cold,30.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,2.0
events_r3.csv,30.25,data,balanced,archival,5,False,23.0,cold,cold,30.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,2.0
events_2026-05-24_r3.csv,30.25,data,balanced,archival,5,True,26.0,cold,cold,30.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0
analytics_r3.csv,30.25,data,balanced,archival,8,False,26.0,cold,cold,30.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,balanced,archival,8,True,29.0,cold,cold,30.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,2.0
analytics_r3.csv,30.25,data,balanced,infrequent,0,False,13.0,cold,warm,30.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,balanced,infrequent,0,True,16.0,cold,warm,30.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0
ledger_r3.csv,30.25,data,balanced,infrequent,3,False,16.0,cold,warm,30.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0
ledger_2026-05-24_r3.csv,30.25,data,balanced,infrequent,3,True,19.0,cold,cold,30.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0
events_r3.csv,30.25,data,balanced,infrequent,5,False,18.0,cold,cold,30.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,2.0
events_2026-05-24_r3.csv,30.25,data,balanced,infrequent,5,True,21.0,cold,cold,30.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0
analytics_r3.csv,30.25,data,balanced,infrequent,8,False,21.0,cold,cold,30.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0
analytics_2026-05-24_r3.csv,30.25,data,balanced,infrequent,8,True,24.0,cold,cold,30.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,2.0
analytics_r3.csv,30.25,data,balanced,frequent,0,False,-2.0,hot,hot,30.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0
analytics_2026-05-24_r3.csv,30.25,data,balanced,frequent,0,True,1.0,hot,hot,30.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ledger_r3.csv,30.25,data,balanced,frequent,3,False,1.0,hot,hot,30.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ledger_2026-05-24_r3.csv,30.25,data,balanced,frequent,3,True,4.0,hot,hot,30.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
events_r3.csv,30.25,data,balanced,frequent,5,False,3.0,hot,hot,30.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
events_2026-05-24_r3.csv,30.25,data,balanced,frequent,5,True,6.0,warm,hot,30.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
analytics_r3.csv,30.25,data,balanced,frequent,8,False,6.0,warm,hot,30.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
analytics_2026-05-24_r3.csv,30.25,data,balanced,frequent,8,True,9.0,warm,hot,30.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0
analytics_r3.csv,60.5,data,cost,archival,0,False,23.0,cold,cold,60.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0
analytics_2026-05-24_r3.csv,60.5,data,cost,archival,0,True,26.0,cold,cold,60.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0
ledger_r3.csv,60.5,data,cost,archival,3,False,26.0,cold,cold,60.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0
ledger_2026-05-24_r3.csv,60.5,data,cost,archival,3,True,29.0,cold,cold,60.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,2.0
events_r3.csv,60.5,data,cost,archival,5,False,28.0,cold,cold,60.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,2.0
events_2026-05-24_r3.csv,60.5,data,cost,archival,5,True,31.0,cold,cold,60.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0
analytics_r3.csv,60.5,data,cost,archival,8,False,31.0,cold,cold,60.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0
analytics_2026-05-24_r3.csv,60.5,data,cost,archival,8,True,34.0,cold,cold,60.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,2.0
analytics_r3.csv,60.5,data,cost,infrequent,0,False,18.0,cold,cold,60.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0
